name,image,category,brand,images,whatsapp_text,badge
VT long boots chocolate brown suede 174425,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806446999_2946_0_2_jpg_b2bec125-2861-4129-8082-557bd4bd7995.jpg?v=1759915029,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806446999_2946_0_2_jpg_b2bec125-2861-4129-8082-557bd4bd7995.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806446999_8814_0_3_jpg_547ebee4-c27c-40be-b254-b515c68ac13e.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806446999_9111_0_6_jpg_a8605326-a503-4ce9-9c4e-4fceb568f8f4.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806446999_9732_0_4_jpg_ae4408c2-486c-4254-9cd6-796ec6c220e5.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806448875_7968_0_8_jpg_3a98ed79-6577-48f3-a47a-7faaef8a8a78.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806449249_7544_0_7_jpg_7d4246ea-9c64-4340-9a14-c1ebaf9f8747.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806449252_1447_0_5_jpg_39760e07-0cf4-44d9-bd7a-8d2c849d34c2.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806446993_6433_0_0_jpg_75658b3e-bcfb-4628-ae51-604993cdb594.jpg?v=1759915029|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_fc23bd8b_20250902_cmp_i1756806449253_9732_0_1_jpg_6c578577-7644-41f6-a0c5-160a54d021e3.jpg?v=1759915029,Hi I want VT long boots chocolate brown suede 174425,New
VT 25 Weaving Slingback Mutilcolor Sheepskin 326700,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931014965_8725_0_1_jpg.jpg?v=1759915587,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931014965_8725_0_1_jpg.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931010371_2588_0_8_jpg_e567c053-95f4-4a31-b5bf-f6431ef208b5.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931010363_8189_0_7_jpg_9c229f95-a1f4-4548-9bd1-84b5e9a80b5c.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931014061_1674_0_6_jpg_7b066513-d213-417b-8b82-86b1643470f7.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931010364_6967_0_4_jpg_ca2fb77e-fc93-4a1a-904f-6223758044a5.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931010373_6271_0_5_jpg.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931010363_4896_0_2_jpg_37fef2e4-6084-4bea-811d-e1b5aa099f8c.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931014059_8663_0_3_jpg.jpg?v=1759915587|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/imgHD_944f4647_20250603_i1748931014914_5034_0_0_jpg_00ec7293-3ba8-4ba3-9622-78e48a8bea13.jpg?v=1759915587,Hi I want VT 25 Weaving Slingback Mutilcolor Sheepskin 326700,New
ROCKSTUD THONG SANDAL WITH STRAPS IN BLACK CALFSKIN,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_8271_0_jpg_b1c983c6-7d64-4dd5-b431-3033fa53ffdd.jpg?v=1778147556,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_8271_0_jpg_b1c983c6-7d64-4dd5-b431-3033fa53ffdd.jpg?v=1778147556|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_2911_3_jpg_56250e7b-3379-4302-89b7-81d56b764e61.jpg?v=1778147556|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_3562_1_jpg_5127644d-7925-40a6-b0c7-9e3671a73611.jpg?v=1778147556|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_7915_5_jpg_e1299c00-3d53-46c2-a357-dc84094f5b86.jpg?v=1778147557|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_6866_2_jpg_1768a27f-b591-4222-baa7-06d6733b9f98.jpg?v=1778147556|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_4039_4_jpg_12a2e005-0d85-4b12-8dec-f177b9c821ec.jpg?v=1778147556|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_9895_6_jpg.jpg?v=1778147556|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20210716_i1626441547_6477_7_jpg_e97e6f61-b602-4ade-bac9-62ce6d2790c6.jpg?v=1778147556,Hi I want ROCKSTUD THONG SANDAL WITH STRAPS IN BLACK CALFSKIN,
Valentino Slingback Pump 40mm Sheepskin,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214690109_7626_jpg_a1a1d8f5-a848-408f-82c0-a53bf8bc144f.jpg?v=1759916733,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214690109_7626_jpg_a1a1d8f5-a848-408f-82c0-a53bf8bc144f.jpg?v=1759916733|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214804068_6808_jpg_862bf11d-9e16-4751-9cb4-885a97667dab.jpg?v=1759916731|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214805007_7550_jpg_ea53a852-893d-4f0d-8e56-da81edf873dd.jpg?v=1759916731|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214857923_6881_jpg_4d4b9236-3a49-4f81-8074-65fc0dcc70ea.jpg?v=1759916731|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214858734_6336_jpg_6413639d-7256-4bea-bf81-4112146ce38a.jpg?v=1759916732|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214726042_3116_jpg_047da47c-c4cd-4714-b87f-4c92984cdb15.jpg?v=1759916731|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214619751_6501_jpg_d08dcab3-432e-4961-86b0-2196bc795b95.jpg?v=1759916732|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214620891_2183_jpg_08e24b92-fc2e-4d8c-aaf7-3721f0115b04.jpg?v=1759916732|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214685848_4253_jpg_b6ae8363-f201-4e12-a44d-ad941c982140.jpg?v=1759916732|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214686552_0537_jpg_2fc44a72-a16e-4fbf-991f-9cf051fbbfff.jpg?v=1759916731|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214722819_1258_jpg_06ed4c7d-8e2c-4ba1-9cf1-155369e26603.jpg?v=1759916731|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214723581_7311_jpg_0c224dc5-0e9a-48b5-81ec-8a905f8c3a74.jpg?v=1759916732|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214755385_4411_jpg_8b55e976-afcb-44dc-a52a-6719f5e100d3.jpg?v=1759916732|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200326_a1585214756283_8587_jpg_dc8dfc43-3558-4287-b089-7629f4913d5a.jpg?v=1759916732,Hi I want Valentino Slingback Pump 40mm Sheepskin,New
Valentino Slingback Flats Sheepskin,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764419180_4264_jpg_b7afa9b0-b89f-4bf1-9a9a-daa60154fe80.jpg?v=1778147494,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764419180_4264_jpg_b7afa9b0-b89f-4bf1-9a9a-daa60154fe80.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764171318_3024_jpg_4367081b-5295-4afe-afe0-384f0eb33ada.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764172731_5585_jpg_9bb435e5-6ca0-4313-80ae-d40ee6c4a5de.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764174126_5434_jpg_63799f8b-c040-4ab4-8573-2052fd46e8b5.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764216760_2547_jpg_bfa1c4ea-0880-43b5-a486-8c55d92ad81d.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764217706_7344_jpg_20bed46c-b999-4843-92fa-7b15e849722c.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764316821_8453_jpg_c0699a72-4e42-4e6a-acb9-e6567c8e8a5c.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764318329_0007_jpg_77c4a235-d8a7-4efb-8780-7c9c999565c1.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764319156_6740_jpg_b3e41621-ff46-4051-acd8-374d544e1c6b.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764411729_8234_jpg_a2c28178-d18a-4102-9304-7712278afbdd.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764412958_0332_jpg_052000b3-776e-4a62-8587-f4ca59a04023.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764476154_4785_jpg_3e0dab1d-e4cb-49a1-9c71-7b1f81ad7490.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764477028_8430_jpg_32628358-e7b6-4420-8ba2-c68a59a59635.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764477879_2138_jpg_6ae891b1-3dfe-47e3-8de2-0725c4a65bb7.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764545337_2880_jpg_be8d6d6a-6ef6-4268-99d8-a39892179d56.jpg?v=1778147494|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764549605_4168_jpg_6f7f7b41-bd42-4858-b1e1-011fd16c1f7e.jpg?v=1778147495|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200413_a1586764551005_3670_jpg_cde99494-c529-4ed5-b289-4534bb4860be.jpg?v=1778147494,Hi I want Valentino Slingback Flats Sheepskin,New
Valentin Vlogo Signature Slingback Black Calfskin,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231050_8bad994d-eb79-434d-9a4b-25a3064d5f82.jpg?v=1778147481,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231050_8bad994d-eb79-434d-9a4b-25a3064d5f82.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231037_3f602973-f4c0-4a62-a5d0-3ca98dd11ca6.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231026_cf3db3e3-2424-447d-9e82-0fe9be1158a6.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231034_130beb90-bcd5-4427-9779-e0c9dca41c53.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231029_d9c70204-b0ea-4189-85dd-25e5642e55e7.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231032_bae6808d-bc55-4deb-a866-de8be27b9c1e.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231047_aae77b5a-9180-4b18-a583-8ccdf4089f40.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231039_1414e4f0-4660-43e2-a1d5-af7df06b2f34.jpg?v=1778147481|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20240502231024_1382ee59-c190-4230-bda2-6bd8bf6ad428.jpg?v=1778147481,Hi I want Valentin Vlogo Signature Slingback Black Calfskin,
Rockstud sandals 60 beige calfskin,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200914_i1600077918_1130_0_jpg_f544a47d-4e98-4a49-b436-807ebead1f7d.jpg?v=1778147474,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200914_i1600077918_1130_0_jpg_f544a47d-4e98-4a49-b436-807ebead1f7d.jpg?v=1778147474|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200914_i1600077918_4993_1_jpg_d6b9c169-ad0d-482d-be8c-e965322b03e5.jpg?v=1778147474|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200914_i1600077918_2647_5_jpg_4c731cf0-b7a8-488d-aef6-888835397f4c.jpg?v=1778147474|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200914_i1600077918_4363_6_jpg_720193c0-3fe0-47e7-9491-d2ce22172f98.jpg?v=1778147474|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200914_i1600077918_4593_4_jpg_e359ff58-63b4-4fa3-980a-1db0164ed3cb.jpg?v=1778147474|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20200914_i1600077918_6386_2_jpg_dd8bf88c-c606-45bf-99fc-9e4eff545a0e.jpg?v=1778147474,Hi I want Rockstud sandals 60 beige calfskin,
Vlogo Signature Slingback Black Calfskin With Crystals Caro,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_0_85d92c7a-bb63-4d71-80e9-db0303e4fef6.jpg?v=1778147465,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_0_85d92c7a-bb63-4d71-80e9-db0303e4fef6.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_1_0285f40d-83f4-45e0-a7c6-cf7f3419cdac.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_2_931009d6-3321-46a1-9cea-18c186dfd0eb.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_3_39b98601-aa99-4238-84d4-f23be1f2abd8.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_4_1ea89a6b-1d7f-4808-bb70-971d03804e47.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_5_2cd5f029-726a-4858-9225-067cfb55b5bb.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_6_46f98172-43f2-42f8-9f7d-20c3c9403f8d.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_7_0ceda8f5-b0c8-4074-8a07-9dd7aebd078d.jpg?v=1778147465|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/wsxc1709666390056_8_4138d47d-5c70-44d7-8820-3d6f357a2004.jpg?v=1778147465,Hi I want Vlogo Signature Slingback Black Calfskin With Crystals Caro,
Valentino Garavani 60mm Rockstud Sandals Calfskin,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140418_590_21_d1aad7c6-807c-4aa0-beff-86456c36c965.jpg?v=1773309460,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140418_590_21_d1aad7c6-807c-4aa0-beff-86456c36c965.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140347_573_21_75d1e2cc-b57b-4cf3-bba2-c4d6ba05d950.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140328_564_21_f5c1b08e-fc2a-4fde-b514-4ac6f67f0169.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140315_557_21_d71a0077-e5c3-44f4-8613-004dc0dea9e8.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140308_553_21_2d318521-86db-4bd5-9f91-7e7968afda04.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140248_543_21_10449430-a362-49cc-aba1-46b9f450f609.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140238_538_21_0dc3fdbb-2f69-46eb-a956-8d112862c677.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140420_591_21_cef36519-bdbe-4ed2-8545-ae0771cc499d.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140401_580_21_bffccc6f-c1f2-4244-bcd3-39d1f27fc341.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140347_573_21_87e9dbad-aadc-4128-88cd-c4f73c690f2e.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140328_564_21_1572894f-68d5-4951-9aa3-e81e1d8630bc.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140315_557_21_9f0effc1-2f1b-46e3-9b0a-072d62bb400e.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140308_553_21_a85622ff-797d-4be5-8159-2fbd98a423e6.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140248_543_21_1bee8f26-ac80-4c88-8feb-8c6cb270a1c3.jpg?v=1773309460|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20250923140238_538_21_b65d2590-55b5-4e4d-9161-eef927aeb18a.jpg?v=1773309460,Hi I want Valentino Garavani 60mm Rockstud Sandals Calfskin,New
VT Ankle Short Boot Black Calfskin 359845,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617507_7131_jpg_87b43cda-276c-4d3a-9754-b3cbda8a59e0.jpg?v=1759915201,footwear,valentino,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617507_7131_jpg_87b43cda-276c-4d3a-9754-b3cbda8a59e0.jpg?v=1759915201|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617899_0727_jpg_8e99de4e-d42b-453a-a9b8-2d8bb1c1d2b4.jpg?v=1759915201|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617991_8037_jpg_1ed760c1-c0fa-498f-b360-4e27e0a0bd29.jpg?v=1759915201|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617229_6134_jpg_c53679ee-8caa-4fe0-ac25-afd6e8fe767f.jpg?v=1759915201|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617322_7421_jpg_83fdd084-39de-416d-beb7-ee4f2b94f489.jpg?v=1759915201|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617416_7710_jpg_2defb82b-b8f8-485a-80a2-5dda07ae03c4.jpg?v=1759915201|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617616_4524_jpg_352e377e-3aac-4ec8-a504-bd480b8fd9e5.jpg?v=1759915201|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617690_0484_jpg_6cf33333-3d85-49d1-ab2b-bbca0f333e8d.jpg?v=1759915200|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/20250706_a1751781617813_1507_jpg_b5f52d7e-9f0f-4846-92aa-fdd7aa7d3511.jpg?v=1759915201,Hi I want VT Ankle Short Boot Black Calfskin 359845,New
